,,,,SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
L,Garcia,G,,9,10:59:46,10/23/22,Manual gsw+F,LI-COR Default,,9,,,0.081912,2.922173,0.079678,0.501077,0.782358,0.768633,1.391694,0.609336,7.844792,7.984879,14.203858,0.441786,PSF-00232_20221023105946,0,0,0,104.548576,449.988831,0.767664,0.5,0.8,11.156816,47.15,46.32,14.52,11.83,97.98,156.8,-11.5,107.3,36,3.86,10:56:08,10/23/22,0.02,0,0,0,0.202,0.498,1.343,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,449.988831,25,1.614238,450.045349,452.30188,-2.256531,2.480019,2.489739,1.645472,0.581925,0.415345,-0.026671,0.079949,0.137361,104.548576,0.000639,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023105946,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,10,11:17:09,10/23/22,Manual gsw+F,LI-COR Default,,10,,,0.214859,2.922764,0.200146,1.27861,0.788617,0.753596,1.407791,0.619175,7.688191,8.045466,14.362287,0.441786,PSF-00232_20221023111709,0,0,0,127.791885,588.389771,0.782811,0.5,0.8,0.194876,52.93,50.58,12.86,12,98.02,156.8,8.7,94.5,1,3.858,11:16:47,10/23/22,0.08,-0.011,-0.019,-0.049,0.326,1.991,63.015,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,588.389771,25,10.454458,591.118103,603.370056,-12.251953,2.486675,2.498533,1.646094,0.617104,0.443981,-0.007156,0.180999,0.10759,127.791885,0.000639,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023111709,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,11,11:17:57,10/23/22,Manual gsw+F,LI-COR Default,,11,,,0.164742,2.921626,0.155948,1.05178,0.791608,0.762776,1.445146,0.653538,7.781922,8.076072,14.743532,0.441786,PSF-00232_20221023111757,0,0,0,87.646362,415.094727,0.788852,0.5,0.8,0.223452,53.3,51.35,12.82,12.4,98.02,156.7,-13,108.3,1,3.857,11:16:47,10/23/22,0.08,-0.003,0.007,-9999,0.261,0.395,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,415.094727,25,4.875361,416.185852,422.080688,-5.894836,2.487807,2.49907,1.644897,0.579425,0.444813,-0.002517,0.184935,0.107661,87.646362,0.000645,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023111757,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,12,11:18:29,10/23/22,Manual gsw+F,LI-COR Default,,12,,,0.178609,2.92178,0.168319,1.096884,0.78364,0.753578,1.415125,0.631485,7.689395,7.996147,14.439721,0.441786,PSF-00232_20221023111829,0,0,0,116.727951,484.233856,0.758943,0.5,0.8,2.180911,52.84,50.81,12.79,12.08,98,156.7,-11.9,107.6,7,3.854,11:16:47,10/23/22,0.08,0.007,0.013,-9999,1.309,2.694,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,484.233856,25,5.756844,485.026001,492.48288,-7.456879,2.487032,2.498421,1.645059,0.581223,0.445245,-0.005584,0.18755,0.11306,116.727951,0.000641,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023111829,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,1,11:49:29,10/23/22,Manual gsw+F,LI-COR Default,,1,,,0.180539,2.92181,0.170032,1.27385,0.787616,0.752739,1.512508,0.724892,7.688232,8.044447,15.448258,0.441786,PSF-00232_20221023114929,0,0,0,190.622086,515.004883,0.629864,0.5,0.8,12.642582,52.71,50.38,12.91,13.1,97.91,156.7,-6.3,104,50,3.861,11:49:13,10/23/22,0.18,-0.01,-0.016,-0.029,-7.798,3.16,53.153,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,515.004883,25,2.426798,513.87262,518.482239,-4.609619,2.48637,2.498061,1.64509,0.590818,0.443201,0.003803,0.205148,0.148904,190.622086,0.000646,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023114929,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,2,11:49:43,10/23/22,Manual gsw+F,LI-COR Default,,2,,,0.253473,2.921884,0.233239,1.529612,0.798065,0.756194,1.43282,0.634756,7.723776,8.15144,14.634841,0.441786,PSF-00232_20221023114943,0,0,0,135.64682,519.415527,0.738847,0.5,0.8,9.654799,53.34,50.54,12.93,12.27,97.9,156.7,-9.4,106,33,3.859,11:49:13,10/23/22,0.18,0.006,0.008,-9999,1.191,1.566,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,519.415527,25,6.573032,519.056458,528.834106,-9.777649,2.486598,2.498961,1.645168,0.585522,0.442824,-0.005064,0.206922,0.134306,135.64682,0.000647,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023114943,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,3,11:50:06,10/23/22,Manual gsw+F,LI-COR Default,,3,,,0.251636,2.921919,0.231683,1.608345,0.819335,0.775324,1.490912,0.671577,7.919852,8.369418,15.229507,0.441786,PSF-00232_20221023115006,0,0,0,106.581329,305.841553,0.651515,0.5,0.8,7.072108,54.67,51.73,12.96,12.88,97.9,156.7,-10.8,106.9,27,3.856,11:49:13,10/23/22,0.18,0.012,0.025,-9999,0.091,0.374,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,305.841553,25,2.651703,308.297394,309.641205,-1.343811,2.488315,2.50087,1.645205,0.583203,0.442357,0.000986,0.209572,0.129694,106.581329,0.000661,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115006,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,4,11:50:55,10/23/22,Manual gsw+F,LI-COR Default,,4,,,0.180208,2.923289,0.169744,1.349909,0.809617,0.772721,1.578504,0.768887,7.89476,8.271715,16.127302,0.441786,PSF-00232_20221023115055,0,0,0,95.62719,220.165466,0.565658,0.5,0.8,373.73175,53.71,51.26,13.04,13.75,97.88,156.9,-8.6,105.5,1652,3.854,11:49:13,10/23/22,0.18,0.011,0.012,-9999,-66.406,-50.637,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,218.674774,25,-0.964915,219.501617,218.782837,0.718781,2.487617,2.49947,1.646647,0.58687,0.440812,0.009278,0.215379,1.484092,95.62719,0.000638,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115055,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,5,11:51:21,10/23/22,Manual gsw+F,LI-COR Default,,5,,,0.196672,2.922815,0.184272,1.395056,0.829772,0.791634,1.561746,0.731974,8.087638,8.477266,15.955396,0.441786,PSF-00232_20221023115121,0,0,0,66.962959,112.686394,0.405758,0.5,0.8,258.143311,54.81,52.29,13.11,13.59,97.88,156.8,-12.6,108,1590,3.854,11:49:13,10/23/22,0.18,0.002,0.01,-9999,0.013,1.415,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,112.686394,25,0.108825,113.500717,112.842331,0.658386,2.489078,2.50103,1.646148,0.580056,0.439615,0.006817,0.218251,1.433023,67.433594,0.000627,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115121,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,6,11:51:37,10/23/22,Manual gsw+F,LI-COR Default,,6,,,0.162284,2.920265,0.15374,1.653266,0.857462,0.812187,1.895242,1.03778,8.297661,8.760205,19.362621,0.441786,PSF-00232_20221023115137,0,0,0,85.519196,107.848022,0.20704,0.5,0.8,139.102615,56.43,53.45,13.16,16.6,97.88,156.5,-9.7,106.2,1680,3.853,11:49:13,10/23/22,0.18,0.005,0.007,-9999,-5.128,-3.406,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,106.709,25,-0.76903,106.847046,106.746071,0.100975,2.490743,2.503351,1.64347,0.584934,0.438655,0.038594,0.219998,1.507354,85.519196,0.000635,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115137,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,7,11:51:55,10/23/22,Manual gsw+F,LI-COR Default,,7,,,0.171497,2.922346,0.161991,1.47,0.844147,0.803949,1.720792,0.876646,8.213032,8.623684,17.579376,0.441786,PSF-00232_20221023115155,0,0,0,72.710396,109.793732,0.337755,0.5,0.8,99.096375,55.32,52.69,13.23,15.09,97.89,156.8,-1.3,100.9,733,3.853,11:49:13,10/23/22,0.18,0,-9999,-9999,-0.488,-9999,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,108.405594,25,-0.967636,108.179565,108.407196,-0.227631,2.48962,2.501737,1.645654,0.599436,0.437497,0.0215,0.221951,0.718563,72.710396,0.000644,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115155,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,8,11:52:05,10/23/22,Manual gsw+F,LI-COR Default,,8,,,0.157257,2.92228,0.149227,1.338345,0.835036,0.798434,1.701563,0.866527,8.156687,8.530615,17.382933,0.441786,PSF-00232_20221023115205,0,0,0,78.883766,89.023018,0.113895,0.5,0.8,39.249969,54.6,52.21,13.26,14.91,97.89,156.8,-8.1,105.1,862,3.852,11:49:13,10/23/22,0.18,-0.003,-9999,-9999,0.221,-9999,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,88.428139,25,-0.412628,88.353035,88.431763,-0.078728,2.488925,2.500698,1.645584,0.587799,0.436907,0.019263,0.222933,0.825312,78.883766,0.000652,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115205,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,9,11:52:27,10/23/22,Manual gsw+F,LI-COR Default,,9,,,0.132904,2.922214,0.127122,1.103676,0.82791,0.797722,1.666937,0.839027,8.149415,8.457816,17.029202,0.441786,PSF-00232_20221023115227,0,0,0,360.336182,392.312531,0.081507,0.5,0.8,21.18758,53.89,51.92,13.34,14.59,97.89,156.8,-12.9,108.2,650,3.828,11:49:13,10/23/22,0.18,0.003,0.012,0.02,-14.381,-24.784,-35.128,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,379.544006,25,-13.305674,365.84259,373.246704,-7.404114,2.48849,2.499645,1.645516,0.57949,0.435654,0.015082,0.225087,0.648846,360.336182,0.000625,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023115227,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,10,12:12:32,10/23/22,Manual gsw+F,LI-COR Default,,10,,,-0.017388,2.920969,-0.017493,-0.184178,0.816534,0.821576,1.833059,1.016525,8.394482,8.34296,18.729338,0.441786,PSF-00232_20221023121232,0,0,0,136.425369,522.960693,0.739129,0.5,0.8,0.570829,44.14,44.41,16.22,16.07,97.87,156.6,-11.5,107.4,2,3.825,12:11:59,10/23/22,0.28,0.003,0.01,0.02,1.03,-0.656,1.053,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,522.960693,25,3.583971,522.62915,528.096191,-5.467041,2.476785,2.484472,1.644207,0.58189,0.387973,-0.00032,0.312117,0.108681,136.425369,0.000641,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023121232,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,11,12:13:21,10/23/22,Manual gsw+F,LI-COR Default,,11,,,-0.077094,2.921832,-0.079183,-0.901357,0.77788,0.802551,1.876856,1.098976,8.200065,7.947991,19.176783,0.441786,PSF-00232_20221023121321,0,0,0,80.738068,177.909683,0.546185,0.5,0.8,8.664579,42,43.34,16.23,16.44,97.87,156.7,-12,107.7,40,3.824,12:11:59,10/23/22,0.28,0.006,0.016,-9999,-0.602,-1.349,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,176.210052,25,-1.135408,175.788406,176.282745,-0.494339,2.475192,2.481275,1.645114,0.581082,0.387723,0.003497,0.315039,0.140134,80.738068,0.000654,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023121321,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,12,12:13:55,10/23/22,Manual gsw+F,LI-COR Default,,12,,,-0.036911,2.921943,-0.037383,-0.407839,0.810235,0.821393,1.863446,1.05321,8.392292,8.278284,19.039083,0.441786,PSF-00232_20221023121355,0,0,0,94.501022,206.412994,0.542175,0.5,0.8,0.966313,43.69,44.29,16.26,16.33,97.87,156.7,-12.3,107.8,4,3.815,12:11:59,10/23/22,0.28,0.002,-0.003,-9999,-0.247,-0.373,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,202.695251,25,-2.533809,201.472519,202.782272,-1.309753,2.476594,2.483789,1.64523,0.580647,0.387353,0.002022,0.317057,0.110786,94.501022,0.000649,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023121355,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,H,,1,12:45:30,10/23/22,Manual gsw+F,LI-COR Default,,1,,,-0.08467,2.921896,-0.087197,-0.737298,0.727606,0.747988,1.553344,0.825738,7.570959,7.364656,15.722586,0.441786,PSF-00232_20221023124530,0,0,0,108.235001,458.581909,0.763979,0.5,0.8,12.223577,39.26,40.36,16.24,13.5,98.8,156.7,-11.2,107.2,40,3.795,12:45:21,10/23/22,0.29,0.001,0.003,-0.007,-0.28,1.684,33.565,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,458.581909,25,1.200703,460.013855,460.302399,-0.288544,2.470741,2.477106,1.64518,0.582373,0.387544,-0.027838,0.177576,0.140418,108.235001,0.000651,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023124530,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,H,,2,12:45:42,10/23/22,Manual gsw+F,LI-COR Default,,2,,,-0.114313,2.920439,-0.118969,-1.090204,0.720341,0.750517,1.615004,0.894663,7.59644,7.291016,16.346447,0.441786,PSF-00232_20221023124542,0,0,0,110.733749,377.938843,0.707006,0.5,0.8,21.874935,38.92,40.55,16.22,14.1,98.8,156.5,-13,108.3,77,3.823,12:45:21,10/23/22,0.29,0,0,-9999,0.28,0.459,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,361.729492,25,-10.465341,358.115662,362.942963,-4.827301,2.471029,2.476588,1.643652,0.579454,0.387859,-0.021339,0.179046,0.171556,110.733749,0.000644,2.40043,-0.000041,1,2.408421,-0.000039,1,0.601914,0.601784,0.107071,0,PSF-00232_20221023124542,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
